time,FlowInExNtv
2025-01-15,35357.2270621
2025-01-16,32820.84586959
2025-01-17,36741.12663529
2025-01-18,26066.05153564
2025-01-19,32483.27004117
2025-01-20,45099.16000609
2025-01-21,34062.00021437
2025-01-22,32195.24050709
2025-01-23,32910.52821275
2025-01-24,28688.42277012
2025-01-25,18373.82543597
2025-01-26,17629.77155058
2025-01-27,41516.28280604
2025-01-28,28645.10195887
2025-01-29,24847.53522561
2025-01-30,29870.4331306
2025-01-31,29599.23287228
2025-02-01,18973.63648863
2025-02-02,28231.54848171
2025-02-03,48899.6027966
2025-02-04,32798.71421062
2025-02-05,37014.85485225
2025-02-06,33577.87421164
2025-02-07,30927.04014497
2025-02-08,21286.85359707
2025-02-09,21435.66870902
2025-02-10,36339.25006111
2025-02-11,32360.60156651
2025-02-12,27472.43340275
2025-02-13,30266.10954328
2025-02-14,29399.92125358
2025-02-15,16374.10143606
2025-02-16,16662.78671578
2025-02-17,23449.08838415
2025-02-18,26885.20985958
2025-02-19,33457.96828729
2025-02-20,24429.86551081
2025-02-21,38425.6891104
2025-02-22,19506.62939126
2025-02-23,12601.71397137
2025-02-24,24017.84333929
2025-02-25,56768.89736407
2025-02-26,50988.16779438
2025-02-27,36329.3848353
2025-02-28,47215.65148552
2025-03-01,23232.20482319
2025-03-02,22870.37940712
2025-03-03,36240.31136382
2025-03-04,30724.08611543
2025-03-05,23897.78216459
2025-03-06,26054.3568912
2025-03-07,30071.92690382
2025-03-08,12378.01410008
2025-03-09,15628.79702198
2025-03-10,33273.79426686
2025-03-11,33557.66572017
2025-03-12,24919.21448682
2025-03-13,20929.51676372
2025-03-14,23592.23813984
2025-03-15,11464.14650698
2025-03-16,11653.26884719
2025-03-17,21840.64370565
2025-03-18,20233.1394288
2025-03-19,23288.29517224
2025-03-20,28813.0004758
2025-03-21,20423.36959842
2025-03-22,9314.8316537
2025-03-23,9108.93894907
2025-03-24,23819.21509794
2025-03-25,26351.50237715
2025-03-26,30478.31312934
2025-03-27,20342.98982498
2025-03-28,31722.38830684
2025-03-29,17582.85125701
2025-03-30,26911.1822472
2025-03-31,34822.59726888
2025-04-01,26353.61418241
2025-04-02,33030.00716067
2025-04-03,40069.01965325
2025-04-04,34344.24816405
2025-04-05,21042.52081968
2025-04-06,29441.26176683
2025-04-07,52360.0415159
2025-04-08,36742.23764031
2025-04-09,35322.11725513
2025-04-10,28170.70675808
2025-04-11,31718.71894177
2025-04-12,18170.22038647
2025-04-13,17718.92141153
2025-04-14,26046.93815913
2025-04-15,23103.59893371
2025-04-16,25369.00999293
2025-04-17,32005.74188229
2025-04-18,20448.27249837
2025-04-19,14868.40753539
2025-04-20,14814.95558857
2025-04-21,24901.55174253
2025-04-22,38605.0177008
2025-04-23,30017.06602335
2025-04-24,35083.59518217
2025-04-25,28458.04608661
2025-04-26,17499.20075414
2025-04-27,15287.90480775
2025-04-28,23745.05369378
2025-04-29,26034.62704891
2025-04-30,23624.81997547
2025-05-01,27812.25025868
2025-05-02,28865.32561615
2025-05-03,14811.45742869
2025-05-04,12748.38279358
2025-05-05,24709.51956846
2025-05-06,23260.4889357
2025-05-07,32912.9081576
2025-05-08,40188.34421501
2025-05-09,36686.00335789
2025-05-10,15697.68100393
2025-05-11,17720.77913618
2025-05-12,34536.05219617
2025-05-13,24207.48704083
2025-05-14,27635.93732073
2025-05-15,36040.32923553
2025-05-16,24576.12995632
2025-05-17,16549.13521341
2025-05-18,16772.47187667
2025-05-19,27264.91792201
2025-05-20,30238.49989994
2025-05-21,34204.18930491
2025-05-22,42579.09372431
2025-05-23,37028.10917811
2025-05-24,15719.72891097
2025-05-25,15482.92191875
2025-05-26,21889.58307164
2025-05-27,32477.17910551
2025-05-28,28885.53886013
2025-05-29,27530.06569134
2025-05-30,27459.32630186
2025-05-31,15973.65264473
2025-06-01,14528.61373608
2025-06-02,24623.08626147
2025-06-03,26462.75509569
2025-06-04,24199.50923387
2025-06-05,29939.90839478
2025-06-06,27008.65570242
2025-06-07,15494.17423667
2025-06-08,13571.64196455
2025-06-09,23841.01976515
2025-06-10,27223.82934316
2025-06-11,20855.22794507
2025-06-12,19210.53167746
2025-06-13,26877.2772581
2025-06-14,13166.90551322
2025-06-15,12866.56230001
2025-06-16,23461.07794343
2025-06-17,19664.54019599
2025-06-18,21652.41415004
2025-06-19,14261.26196438
2025-06-20,19335.69769945
2025-06-21,11754.69982966
2025-06-22,19789.80938135
2025-06-23,18505.59944559
2025-06-24,19104.5041134
2025-06-25,20134.94410458
2025-06-26,20556.02609841
2025-06-27,25871.62423202
2025-06-28,11276.89036634
2025-06-29,9512.93845773
2025-06-30,19125.953169
2025-07-01,14689.12515948
2025-07-02,23983.66261427
2025-07-03,18073.11376086
2025-07-04,18566.88349627
2025-07-05,8860.12952635
2025-07-06,11745.75070959
2025-07-07,16144.09738531
2025-07-08,15300.18912506
2025-07-09,20183.92796534
2025-07-10,29895.40901329
2025-07-11,36364.1985363
2025-07-12,13251.16600007
2025-07-13,14223.5270923
2025-07-14,38392.76436522
2025-07-15,51472.34176554
2025-07-16,32237.93190484
2025-07-17,32504.04501576
2025-07-18,35587.18145132
2025-07-19,14378.3281659
2025-07-20,18513.61502039
2025-07-21,31130.1716915
2025-07-22,27726.39550791
2025-07-23,25300.73374735
2025-07-24,33646.14698258
2025-07-25,61078.94664576
2025-07-26,15331.62159542
2025-07-27,12968.88393339
2025-07-28,23297.88838222
2025-07-29,21927.75926175
2025-07-30,22089.96410076
2025-07-31,22959.50168095
2025-08-01,34249.31798268
2025-08-02,11781.21229093
2025-08-03,10846.43090941
2025-08-04,29980.80516948
2025-08-05,19172.88534678
2025-08-06,21646.76224803
2025-08-07,19988.33314999
2025-08-08,24453.67678316
2025-08-09,15265.44373912
2025-08-10,14505.94346071
2025-08-11,28452.77163596
2025-08-12,22163.77674635
2025-08-13,29097.12072458
2025-08-14,30216.70498768
2025-08-15,38002.86059978
2025-08-16,20932.80863504
2025-08-17,12809.39327506
2025-08-18,21248.42779284
2025-08-19,29103.16382095
2025-08-20,23252.45553792
2025-08-21,23535.24364233
2025-08-22,31728.56797505
2025-08-23,19543.37847276
2025-08-24,26864.7958243
2025-08-25,27388.74709105
2025-08-26,24366.05840347
2025-08-27,20680.84180226
2025-08-28,20372.17890093
2025-08-29,30353.24400935
2025-08-30,16879.81072041
2025-08-31,17625.62901934
2025-09-01,22452.08664584
2025-09-02,24758.25872091
2025-09-03,19906.83538257
2025-09-04,36790.57277995
2025-09-05,44395.02335675
2025-09-06,32584.6807753
2025-09-07,22798.30222137
2025-09-08,34094.06605576
2025-09-09,36845.86781837
2025-09-10,33484.35083251
2025-09-11,29003.91111347
2025-09-12,26269.78909709
2025-09-13,15543.31694781
2025-09-14,15257.24336988
2025-09-15,25323.89346702
2025-09-16,22340.33946972
2025-09-17,19223.31901266
2025-09-18,22148.41991934
2025-09-19,21574.15308055
2025-09-20,11345.96861616
2025-09-21,14799.80532444
2025-09-22,26359.74229437
2025-09-23,28958.40161408
2025-09-24,23788.36206232
2025-09-25,30549.05209342
2025-09-26,32337.27647119
2025-09-27,10034.20270789
2025-09-28,10625.79439643
2025-09-29,24172.96357131
2025-09-30,24123.90774395
2025-10-01,27490.12304928
2025-10-02,25045.14326786
2025-10-03,30786.17924762
2025-10-04,13108.91722641
2025-10-05,26761.55254179
2025-10-06,36312.8995541
2025-10-07,28676.4942805
2025-10-08,25502.07861245
2025-10-09,26741.69330535
2025-10-10,32283.39118552
2025-10-11,35958.23353486
2025-10-12,14614.93074482
2025-10-13,18372.09382463
2025-10-14,32266.66764006
2025-10-15,24803.42304968
2025-10-16,27411.71819553
2025-10-17,36063.65498105
2025-10-18,14327.29775452
2025-10-19,12126.91365877
2025-10-20,21362.76184844
2025-10-21,37044.85921364
2025-10-22,27403.49510669
2025-10-23,28993.73639277
2025-10-24,27898.06491861
2025-10-25,14726.92677396
2025-10-26,21401.3807566
2025-10-27,31013.10157983
2025-10-28,32610.83249845
2025-10-29,24042.01532058
2025-10-30,36635.98218316
2025-10-31,32735.16164389
2025-11-01,16611.8742399
2025-11-02,11710.23042433
2025-11-03,31850.50499079
2025-11-04,48368.29905913
2025-11-05,34180.7028904
2025-11-06,21205.83803514
2025-11-07,21523.52296414
2025-11-08,8120.78219757
2025-11-09,7040.90955131
2025-11-10,23795.75762049
2025-11-11,20336.46957366
2025-11-12,15427.22031695
2025-11-13,32051.614056
2025-11-14,48777.46595565
2025-11-15,13887.57378548
2025-11-16,20034.59995541
2025-11-17,44748.99322398
2025-11-18,37169.74642302
2025-11-19,36029.42045905
2025-11-20,35223.11383375
2025-11-21,61067.65185643
2025-11-22,18099.06256047
2025-11-23,13202.49840409
2025-11-24,34921.53072048
2025-11-25,18420.32433439
2025-11-26,24188.91284388
2025-11-27,26494.59768182
2025-11-28,26166.16133849
2025-11-29,7250.60099939
2025-11-30,12206.09920891
2025-12-01,30301.48902166
2025-12-02,21550.35225823
2025-12-03,34582.8001618
2025-12-04,21740.71510667
2025-12-05,21743.96843891
2025-12-06,8951.1099957
2025-12-07,8299.51034234
2025-12-08,13902.05438855
2025-12-09,18752.65622048
2025-12-10,18869.1040046
2025-12-11,27041.35443502
2025-12-12,25155.336529
2025-12-13,10463.31884743
2025-12-14,10689.7503225
2025-12-15,27908.92311587
2025-12-16,28774.04499334
2025-12-17,31697.8262567
2025-12-18,30298.7807993
2025-12-19,26111.57608412
2025-12-20,9974.80942334
2025-12-21,9256.06171223
2025-12-22,17884.35316154
2025-12-23,23137.46099518
2025-12-24,22824.17300688
2025-12-25,12893.63955581
2025-12-26,23343.98408663
2025-12-27,9994.64468966
2025-12-28,9694.88451023
2025-12-29,31391.75280911
2025-12-30,21639.28416894
2025-12-31,32061.31992685
2026-01-01,15488.64229028
2026-01-02,22292.15511806
2026-01-03,9256.89136704
2026-01-04,9700.55466851
2026-01-05,25931.8951548
2026-01-06,24087.81044647
2026-01-07,27001.19652283
2026-01-08,24239.3238749
2026-01-09,35291.46231829
2026-01-10,26451.24102908
2026-01-11,25622.22503262
2026-01-12,26575.85940573
2026-01-13,28730.44241254
2026-01-14,32671.97346804
2026-01-15,24466.27210196
2026-01-16,23353.66137159
2026-01-17,9089.773908
2026-01-18,8546.97367946
2026-01-19,15129.57985427
2026-01-20,32998.08729772
2026-01-21,31165.19739864
2026-01-22,26543.12887226
2026-01-23,20725.07175648
2026-01-24,8600.12545405
2026-01-25,12836.43653232
2026-01-26,19432.7598469
2026-01-27,22823.53955568
2026-01-28,23638.86848978
2026-01-29,29709.02129482
2026-01-30,36291.53657795
2026-01-31,43884.8823743
2026-02-01,31519.55876086
2026-02-02,38795.78448311
2026-02-03,49240.36342587
2026-02-04,54491.66161778
2026-02-05,78364.57434059
2026-02-06,54178.67593311
2026-02-07,21885.74142273
2026-02-08,12622.90748176
2026-02-09,35237.15637833
2026-02-10,27052.82449314
2026-02-11,30590.7628373
2026-02-12,34451.32300695
2026-02-13,31429.34582574
2026-02-14,15990.26986327
2026-02-15,10669.13007333
2026-02-16,15611.67190999
2026-02-17,22991.94721867
2026-02-18,17616.69182625
2026-02-19,21432.75021959
2026-02-20,35752.57187828
2026-02-21,8200.6840255
2026-02-22,9589.94201742
2026-02-23,23193.27006242
2026-02-24,28787.39985127
2026-02-25,22078.85480405
2026-02-26,25256.37890976
2026-02-27,21699.95413193
2026-02-28,11285.51290593
2026-03-01,11587.91383867
2026-03-02,24641.8842577
2026-03-03,27894.14970591
2026-03-04,32277.04654296
2026-03-05,29707.87391038
2026-03-06,23627.46759293
2026-03-07,15454.34537514
2026-03-08,7995.65368796
2026-03-09,25654.05981775
2026-03-10,28509.63728835
2026-03-11,25998.93087989
2026-03-12,17916.77949528
2026-03-13,19962.92158558
2026-03-14,8170.00041655
2026-03-15,9694.11818786
2026-03-16,31582.08629677
2026-03-17,21353.09960218
2026-03-18,24685.72235554
2026-03-19,21108.52488853
2026-03-20,20328.06986843
2026-03-21,7040.32023594
2026-03-22,9659.06788733
2026-03-23,21239.24371403
2026-03-24,26139.94009765
2026-03-25,26306.64815007
2026-03-26,22313.29486867
2026-03-27,29570.31521937
2026-03-28,12781.02659474
2026-03-29,12624.9037948
2026-03-30,34288.32615166
2026-03-31,28710.51162576
2026-04-01,24349.17534017
2026-04-02,25201.69883391
2026-04-03,14930.91928739
2026-04-04,7637.84980541
2026-04-05,7612.55181978
2026-04-06,18733.62334853
2026-04-07,26328.80871394
2026-04-08,22845.30410128
2026-04-09,18107.90420384
2026-04-10,19647.30864212
2026-04-11,7284.88541066
2026-04-12,8236.3872821
2026-04-13,24363.24365271
2026-04-14,44907.30220129
2026-04-15,28926.89819824
2026-04-16,18831.26833906
2026-04-17,31417.88656103
2026-04-18,9236.4153525
2026-04-19,13723.15777273
2026-04-20,45723.80324298
2026-04-21,20658.36644168
2026-04-22,23001.1607403
2026-04-23,29287.11746307
2026-04-24,30051.22159255
2026-04-25,8761.6220783
2026-04-26,7313.50932311
2026-04-27,28375.63484239
2026-04-28,20263.64017592
2026-04-29,21571.10736697
2026-04-30,19857.36859124
2026-05-01,13927.34766352
2026-05-02,7616.3390257
2026-05-03,6481.22384791
2026-05-04,25684.59054637
2026-05-05,21954.05494077
2026-05-06,26218.69186271
2026-05-07,20951.88706677
2026-05-08,21585.80527991
2026-05-09,8699.16895535
2026-05-10,9961.86583876
2026-05-11,22740.57388644
2026-05-12,20725.64672725
2026-05-13,27191.61304763
2026-05-14,31518.85214269
2026-05-15,27193.26862205
2026-05-16,8144.43958195
2026-05-17,8208.70629934
2026-05-18,24537.2604306
2026-05-19,21697.52490961
2026-05-20,19530.00479916
2026-05-21,13977.80327863
2026-05-22,20291.8488127
2026-05-23,12824.36326591
