time,NVTAdj90
2012-10-10,44.62436041856412
2012-10-14,44.44309586820323
2012-10-18,44.32502918677018
2012-10-22,44.06853423346498
2012-10-26,43.52123370920554
2012-10-30,42.947570414652766
2012-11-03,43.20166675937773
2012-11-07,42.35560616011644
2012-11-11,43.052228265006185
2012-11-15,43.438862629482095
2012-11-19,43.33795665806452
2012-11-23,43.8894002013375
2012-11-27,44.224101119836895
2012-12-01,44.62213322155866
2012-12-05,44.67033919327548
2012-12-09,44.59786022758591
2012-12-13,44.33420317314377
2012-12-17,44.01860432692021
2012-12-21,43.56841689229358
2012-12-25,43.200965171511015
2012-12-29,43.07830204445532
2013-01-02,42.62511618376006
2013-01-06,42.659103386951784
2013-01-10,42.55177716692578
2013-01-14,42.365501146802174
2013-01-18,42.238861493491044
2013-01-22,41.73421825771947
2013-01-26,41.52633570733068
2013-01-30,41.03165360391065
