time,TxMeanByte
2013-04-11,506.36782785387464
2013-04-12,482.7610325438745
2013-04-13,453.06254087486235
2013-04-14,483.14968181572357
2013-04-15,487.1811692601292
2013-04-16,473.12514568119786
2013-04-17,493.9550664832645
2013-04-18,455.26722566532993
2013-04-19,486.9643025131031
2013-04-20,501.86064759223206
2013-04-21,489.71696363965276
2013-04-22,476.72765605797343
2013-04-23,475.2520269832003
2013-04-24,522.1018716454175
2013-04-25,482.83308825879874
2013-04-26,487.6249457151128
2013-04-27,487.49088327435834
2013-04-28,515.3669619618428
2013-04-29,495.6385004635352
2013-04-30,567.8735687724532
2013-05-01,464.7815713846766
2013-05-02,475.87335149470493
2013-05-03,486.03514743639613
2013-05-04,499.46889238176715
2013-05-05,500.1411030755782
2013-05-06,507.5909636295463
2013-05-07,506.23636203401793
2013-05-08,511.99323935843296
2013-05-09,464.2988139096054
2013-05-10,482.84851431181033
2013-05-11,472.4725075611017
2013-05-12,467.56581280185844
2013-05-13,481.263943080101
2013-05-14,467.61827892282224
2013-05-15,478.80425737482665
2013-05-16,486.5552830373787
2013-05-17,476.7838279613833
2013-05-18,477.8779086469407
2013-05-19,461.5705144291091
2013-05-20,477.96935744863885
2013-05-21,486.8829112750733
2013-05-22,476.5416618580496
2013-05-23,472.01712689625185
2013-05-24,484.7976570820021
2013-05-25,479.22193837753497
2013-05-26,533.6207946564514
2013-05-27,495.41066757648116
2013-05-28,469.29008235500277
2013-05-29,488.16936069742104
2013-05-30,487.00552014766834
2013-05-31,474.24879475950394
2013-06-01,489.3872880263667
2013-06-02,483.125212725489
2013-06-03,481.8763288828434
2013-06-04,479.47974731873245
2013-06-05,480.6176626591231
2013-06-06,475.19460814817523
2013-06-07,477.4770445313098
2013-06-08,461.11974781202036
2013-06-09,478.9827752917632
2013-06-10,458.7966888888888
2013-06-11,446.22850009061085
2013-06-12,469.5719607031608
2013-06-13,465.2202208691225
2013-06-14,468.5902894044486
2013-06-15,466.1866521520683
2013-06-16,458.2334636689476
2013-06-17,451.78431970049854
2013-06-18,454.73996566486306
2013-06-19,463.3677999617275
2013-06-20,464.3125011901362
2013-06-21,471.82267633487146
2013-06-22,464.1573305825896
2013-06-23,457.46586334952076
2013-06-24,459.0095830037293
2013-06-25,450.0809339218894
2013-06-26,460.2391785565565
2013-06-27,461.2250260145681
2013-06-28,461.56243945753954
2013-06-29,488.86323710493906
2013-06-30,457.67030659386825
2013-07-01,454.5740646084643
2013-07-02,452.58865069356887
2013-07-03,445.3207902957979
2013-07-04,454.59084211719374
2013-07-05,453.05551205551217
2013-07-06,472.1981002037637
2013-07-07,466.08617736197124
2013-07-08,457.68119306568406
2013-07-09,467.88070630877746
2013-07-10,461.95412610224787
2013-07-11,461.4838605700606
2013-07-12,484.86193535018657
2013-07-13,477.4640242296549
2013-07-14,479.2176738327656
2013-07-15,468.10695434510535
2013-07-16,461.63952071486597
2013-07-17,456.46539379474945
2013-07-18,457.6927374301675
2013-07-19,450.6070622160558
2013-07-20,457.98157379384025
2013-07-21,465.7206114620938
2013-07-22,453.3824757997951
2013-07-23,455.6053549125728
2013-07-24,468.9288024362033
2013-07-25,481.26724664942395
2013-07-26,463.45415139271654
2013-07-27,464.623251653475
2013-07-28,468.23406251675516
2013-07-29,471.398091456998
2013-07-30,467.3904777727672
2013-07-31,479.69848962119374
2013-08-01,470.9159201634449
2013-08-02,444.4581374199417
2013-08-03,465.71002929217866
2013-08-04,472.26922181344
2013-08-05,451.0142938373757
2013-08-06,439.78423366256516
2013-08-07,436.5502725410548
2013-08-08,446.5771776222812
2013-08-09,440.12976761045553
2013-08-10,457.30697359512527
2013-08-11,454.5816199052625
2013-08-12,576.5617782909931
2013-08-13,478.246137905049
2013-08-14,473.04037940379413
2013-08-15,476.99712707942666
2013-08-16,431.01425779327604
2013-08-17,435.7908782230398
2013-08-18,449.079472312357
2013-08-19,441.486720700003
2013-08-20,454.91834313911573
2013-08-21,447.03142191604303
2013-08-22,429.02807878824154
2013-08-23,472.36771446688994
2013-08-24,463.1005268541212
2013-08-25,485.399149548901
2013-08-26,446.15477867113543
2013-08-27,478.3145030311801
2013-08-28,439.470400172981
2013-08-29,426.2163344182262
2013-08-30,454.8227081769245
2013-08-31,460.29226397221333
2013-09-01,450.67719644619945
2013-09-02,444.841805485117
2013-09-03,486.4203362536665
2013-09-04,452.0943392665018
2013-09-05,420.07861024205505
2013-09-06,446.7221035332786
2013-09-07,437.1893701772279
2013-09-08,443.95227331438906
2013-09-09,434.66351688744027
2013-09-10,449.7838147251467
2013-09-11,435.44330420646196
2013-09-12,465.4982217973231
2013-09-13,458.95565865191617
2013-09-14,450.34129935720847
2013-09-15,471.36048591444325
2013-09-16,479.4000963669654
2013-09-17,436.34978139582813
2013-09-18,446.9597033905305
2013-09-19,434.5285630694642
2013-09-20,444.21324202461284
2013-09-21,447.7927730580212
2013-09-22,449.3749877217453
2013-09-23,444.37977590007335
2013-09-24,446.9292561349692
2013-09-25,443.5338784190071
2013-09-26,452.67806064818853
2013-09-27,468.09714407502145
2013-09-28,471.74953029591364
2013-09-29,474.2642237925256
2013-09-30,461.49972431928063
2013-10-01,456.39025030172644
2013-10-02,499.0366987282937
2013-10-03,485.2471662944367
2013-10-04,450.75577589526375
2013-10-05,463.59583544053305
2013-10-06,487.0472501575004
2013-10-07,509.59339573933147
2013-10-08,454.3136425073675
2013-10-09,469.5946164624159
2013-10-10,464.80034474873804
2013-10-11,454.65848773159735
2013-10-12,464.66246917572846
2013-10-13,509.72319897084043
2013-10-14,493.129638654877
2013-10-15,469.22107978361356
2013-10-16,485.2861527564633
2013-10-17,475.15587796031576
2013-10-18,460.56011464775975
2013-10-19,523.8181916797745
2013-10-20,489.72979481160706
2013-10-21,487.8730542091942
2013-10-22,506.4467162710613
2013-10-23,538.3596015475287
2013-10-24,536.8996919885597
2013-10-25,519.8246593934332
2013-10-26,483.4163193499069
2013-10-27,477.4102217848069
2013-10-28,464.2711529430181
2013-10-29,466.5533947526538
2013-10-30,501.37815299508736
2013-10-31,490.5197229336037
2013-11-01,487.0645125741114
2013-11-02,544.3644368443887
2013-11-03,555.2406320416168
2013-11-04,514.2434813171366
2013-11-05,528.1999147237239
2013-11-06,548.473476585224
2013-11-07,521.8197241265383
2013-11-08,519.7773331307096
2013-11-09,534.9909970292008
2013-11-10,517.1325558761167
2013-11-11,490.7423569375489
2013-11-12,487.7190388804089
2013-11-13,479.18202558964083
2013-11-14,483.95721262587676
2013-11-15,478.5580818859375
2013-11-16,482.6715209326974
2013-11-17,508.01449642460506
2013-11-18,503.6131440429193
2013-11-19,541.410636442895
2013-11-20,493.0594136001442
2013-11-21,572.1505388321126
2013-11-22,507.224388215265
2013-11-23,490.63384106416714
2013-11-24,506.1676278733508
2013-11-25,458.344838633293
2013-11-26,479.2061931089071
2013-11-27,479.84030314766943
2013-11-28,454.77999615855066
2013-11-29,480.02873984281325
2013-11-30,468.71615906370533
2013-12-01,509.9743561309639
2013-12-02,485.97491067884084
2013-12-03,477.27142801962225
2013-12-04,500.02808198533097
2013-12-05,486.13732694547514
2013-12-06,487.2486719649371
2013-12-07,474.3407667769376
2013-12-08,494.7972281315164
2013-12-09,477.21078192534367
2013-12-10,544.2328941336527
2013-12-11,480.1128742292546
2013-12-12,477.3359727923874
2013-12-13,512.7860101472182
2013-12-14,612.4699853857965
2013-12-15,581.7609161122581
2013-12-16,520.5162145801506
2013-12-17,505.94806613522286
2013-12-18,498.0309777941357
2013-12-19,477.0483650644583
2013-12-20,500.85404790805575
2013-12-21,499.0377476240575
2013-12-22,517.5736431177571
2013-12-23,530.751193174489
2013-12-24,505.8695784480445
2013-12-25,515.1044778812153
2013-12-26,583.336843747562
2013-12-27,510.7422827201277
2013-12-28,555.1825282759484
2013-12-29,571.7751777886023
2013-12-30,544.6247280312157
2013-12-31,544.0776710954611
2014-01-01,500.21871372184813
2014-01-02,521.0592295052037
2014-01-03,518.961971138078
2014-01-04,500.93631368631367
2014-01-05,546.4062936824521
2014-01-06,560.5869087561982
2014-01-07,496.4009632655656
2014-01-08,495.76357037061166
2014-01-09,497.09555996002103
2014-01-10,506.2903112653694
2014-01-11,527.3666034087654
2014-01-12,517.4970219838928
2014-01-13,526.0065842389777
2014-01-14,492.5909059221304
2014-01-15,484.2257677075894
2014-01-16,520.2448547695891
2014-01-17,488.9124453630604
2014-01-18,487.433521416245
2014-01-19,501.7034267263827
2014-01-20,570.2073710775677
2014-01-21,502.99118177935156
2014-01-22,500.8711019974178
2014-01-23,516.1955454888634
2014-01-24,492.2499390243903
2014-01-25,508.94612357047373
2014-01-26,504.86501063790075
2014-01-27,506.3269176996924
2014-01-28,505.22315318877156
2014-01-29,490.13062564927446
2014-01-30,505.0728959357884
2014-01-31,511.2880917221126
2014-02-01,522.2633392902732
2014-02-02,561.587599794219
2014-02-03,568.0029513888888
2014-02-04,544.7290219057578
2014-02-05,549.4635934191234
2014-02-06,544.6016106043328
2014-02-07,538.7230762685425
2014-02-08,522.8981833284622
2014-02-09,513.2530620901746
2014-02-10,491.33738219895304
2014-02-11,486.0582932960478
2014-02-12,718.6398931204327
2014-02-13,575.3015340293144
2014-02-14,572.9866201978931
2014-02-15,543.9752003360477
2014-02-16,492.9779423267456
2014-02-17,551.8826845019967
2014-02-18,561.9666401663404
2014-02-19,586.5463345784268
2014-02-20,563.3040453165409
2014-02-21,559.5274967574577
2014-02-22,567.215209721678
2014-02-23,588.4489795918367
2014-02-24,584.6024987804215
2014-02-25,566.0692415274344
2014-02-26,585.7339564884663
2014-02-27,551.2533623110685
2014-02-28,609.1338881775499
2014-03-01,593.1554209646383
2014-03-02,591.2492451664164
2014-03-03,605.2291666666666
2014-03-04,629.2386761229313
2014-03-05,610.6831555973035
2014-03-06,600.9525997135847
2014-03-07,571.2579169258414
2014-03-08,548.8473447902151
2014-03-09,575.0306944868969
2014-03-10,584.5660938998927
2014-03-11,554.0825940895489
2014-03-12,570.9440390888014
2014-03-13,571.2745278483621
2014-03-14,575.9094243432694
2014-03-15,508.9288983219471
2014-03-16,482.4858423784802
2014-03-17,512.751777215495
2014-03-18,473.01545934764135
2014-03-19,482.9976424042058
2014-03-20,539.8913270048728
2014-03-21,595.8466842702933
2014-03-22,619.4628710272527
2014-03-23,536.129836882254
2014-03-24,575.309665694603
2014-03-25,538.2790924140618
2014-03-26,567.0990851203982
2014-03-27,575.9823059440315
2014-03-28,570.6303314002894
2014-03-29,567.9996620987423
2014-03-30,572.2044571086836
2014-03-31,579.4908059407769
2014-04-01,581.0714575277535
2014-04-02,577.5272667493615
2014-04-03,533.009578658391
2014-04-04,587.6773731961275
2014-04-05,588.3644054126712
2014-04-06,641.2226954609083
2014-04-07,558.9817808843638
2014-04-08,577.940994383927
2014-04-09,602.3124184611603
2014-04-10,579.5018889558555
2014-04-11,575.028737905434
2014-04-12,573.1932132383744
2014-04-13,593.0010748905564
2014-04-14,593.8164314501772
2014-04-15,603.772706670879
2014-04-16,628.1373881097478
2014-04-17,579.7462340849828
2014-04-18,576.8216190609869
2014-04-19,574.1323367280204
2014-04-20,615.2353648838778
2014-04-21,560.9255033557048
2014-04-22,568.388585633377
2014-04-23,539.8245531005762
2014-04-24,581.1075054337362
2014-04-25,567.6609359944941
2014-04-26,562.2157546717773
2014-04-27,608.4773603906589
2014-04-28,562.5686487156446
2014-04-29,597.041486696282
2014-04-30,581.7972280712779
2014-05-01,566.1242079855172
2014-05-02,567.6140277754624
2014-05-03,533.4335542958435
2014-05-04,587.6801174448026
2014-05-05,551.4754364476192
2014-05-06,550.4843062101828
2014-05-07,555.9517937701394
2014-05-08,560.0663504359052
2014-05-09,556.4833843693905
2014-05-10,541.5222809132162
2014-05-11,629.7870888001521
2014-05-12,565.288438281061
2014-05-13,541.2771457819691
2014-05-14,565.614915195966
2014-05-15,564.5387018813507
2014-05-16,580.734996102884
2014-05-17,610.82465287511
2014-05-18,638.8390968103862
2014-05-19,630.5357755796175
2014-05-20,615.8924776286354
2014-05-21,601.1941223423557
2014-05-22,573.8398211144897
2014-05-23,568.6790825436069
2014-05-24,561.6886064457557
2014-05-25,613.2441892783936
2014-05-26,588.9910755592699
2014-05-27,588.8194793065205
2014-05-28,581.7239210373525
2014-05-29,586.1486031639179
2014-05-30,564.2522609670337
2014-05-31,586.9446446369701
2014-06-01,649.4979718228243
2014-06-02,597.6992581556323
2014-06-03,599.5213142980127
2014-06-04,568.560903249608
2014-06-05,596.8639778922993
2014-06-06,609.067418433801
2014-06-07,557.9747900800622
2014-06-08,642.6925767988739
2014-06-09,605.8649352818368
2014-06-10,630.2940488975926
2014-06-11,584.895968293886
2014-06-12,611.9137680711725
2014-06-13,581.551970218879
2014-06-14,582.7187290096274
2014-06-15,605.1406447065807
2014-06-16,595.8979666578772
2014-06-17,563.3073333618735
2014-06-18,580.6162503130479
2014-06-19,605.0743106926699
2014-06-20,578.1285268642931
2014-06-21,610.8377464678639
2014-06-22,635.1568936611848
2014-06-23,597.0683207121031
2014-06-24,585.2149407394849
2014-06-25,590.8960976443
2014-06-26,572.5306843338976
2014-06-27,575.5660356382808
2014-06-28,596.4621451684068
2014-06-29,629.2720699067097
2014-06-30,612.0971935470093
2014-07-01,630.7261351036101
2014-07-02,598.6846451264835
2014-07-03,590.92053970628
2014-07-04,551.5982283927791
2014-07-05,560.0602554350004
2014-07-06,632.9532979151877
2014-07-07,589.4588009770274
2014-07-08,610.3627223070014
2014-07-09,621.4426574038944
2014-07-10,585.2075845522791
2014-07-11,616.3005230461937
2014-07-12,569.272645639241
2014-07-13,649.5710551920178
2014-07-14,565.6168002421884
2014-07-15,568.5333674428892
2014-07-16,569.6886733464487
2014-07-17,587.3217882324523
2014-07-18,602.5781430489212
2014-07-19,568.6084160327774
2014-07-20,637.7413511278636
2014-07-21,588.5978189749179
2014-07-22,576.5740674264863
2014-07-23,568.723995634167
2014-07-24,582.4535729374135
2014-07-25,611.1662005268463
2014-07-26,542.8223776472054
2014-07-27,643.2307322421186
2014-07-28,588.6355337946371
2014-07-29,584.0343467463113
2014-07-30,599.6166311429564
2014-07-31,585.7697567408728
2014-08-01,562.2239416918208
2014-08-02,563.560002909673
2014-08-03,569.8145316200743
2014-08-04,568.2868955149088
2014-08-05,600.3453716545599
2014-08-06,586.4597522449686
2014-08-07,571.4642913335144
2014-08-08,584.3541736825923
2014-08-09,573.8811531543424
2014-08-10,631.1103379206742
2014-08-11,595.6671386040356
2014-08-12,579.6722610480374
2014-08-13,606.2793181758165
2014-08-14,590.0626311929387
2014-08-15,583.0042353777004
2014-08-16,721.9864654132462
2014-08-17,599.1243544825066
2014-08-18,572.9200087962835
2014-08-19,551.6001204174471
2014-08-20,555.9679586143386
2014-08-21,567.1876879339561
2014-08-22,580.9199379085943
2014-08-23,549.7536506172625
2014-08-24,623.3804921068876
2014-08-25,569.3127736286376
2014-08-26,582.3434764657311
2014-08-27,574.9451737037587
2014-08-28,565.7407909308156
2014-08-29,524.241306438919
2014-08-30,553.7551867219918
2014-08-31,584.3655960522898
2014-09-01,572.4981032351562
2014-09-02,577.2547803473836
2014-09-03,560.756706740135
2014-09-04,557.4546109306599
2014-09-05,581.1323672065614
2014-09-06,552.5148574223994
2014-09-07,647.9920797985152
2014-09-08,563.8817279518515
2014-09-09,629.0113186329633
2014-09-10,664.2094600181924
2014-09-11,556.8110744252265
2014-09-12,545.6626403837156
2014-09-13,535.6990334062634
2014-09-14,641.6206932229696
2014-09-15,580.2933541809675
2014-09-16,580.683987894628
2014-09-17,557.1849075400036
2014-09-18,547.4782973993072
2014-09-19,544.9157077638725
2014-09-20,577.5533379540658
2014-09-21,597.6242474916384
2014-09-22,596.6982630408382
2014-09-23,600.7017584721092
2014-09-24,593.8941499719903
2014-09-25,620.9784012327598
2014-09-26,572.5915788022882
2014-09-27,620.4510595837689
2014-09-28,683.9578795643818
2014-09-29,567.1766208100199
2014-09-30,582.6660513293847
2014-10-01,590.5580801990375
2014-10-02,572.1449657353716
2014-10-03,565.4889205529071
2014-10-04,639.6037639572576
2014-10-05,672.9526362691225
2014-10-06,577.4916014298709
2014-10-07,571.451871150514
2014-10-08,563.0206298053744
2014-10-09,537.156276800058
2014-10-10,545.6237508944215
2014-10-11,551.0313903414336
2014-10-12,666.780424821679
2014-10-13,589.2510071591698
2014-10-14,597.1842338134801
2014-10-15,588.1760494118574
2014-10-16,556.6585816707816
2014-10-17,582.0851084854386
2014-10-18,554.9901770537182
2014-10-19,655.8499407161486
2014-10-20,559.901801692866
2014-10-21,584.8382750976715
2014-10-22,575.4054658882069
2014-10-23,576.6531411989386
2014-10-24,550.2589530973224
2014-10-25,568.0642625663655
2014-10-26,588.5000423956361
2014-10-27,596.7619348154853
2014-10-28,554.8269493066605
2014-10-29,528.7327767516842
2014-10-30,548.0747014748116
2014-10-31,557.4839270503953
2014-11-01,554.4095500854992
2014-11-02,633.920694570429
2014-11-03,568.0207523989774
2014-11-04,561.8541264823035
2014-11-05,540.5017437961098
2014-11-06,571.1951196233135
2014-11-07,604.8377502769274
2014-11-08,558.624283179999
2014-11-09,656.3486124189885
2014-11-10,572.4535249567389
2014-11-11,581.1823798733913
2014-11-12,571.3491248077506
2014-11-13,594.3628950708924
2014-11-14,578.8444737970269
2014-11-15,550.4551213784443
2014-11-16,624.5391598363352
2014-11-17,599.1703714602623
2014-11-18,570.3529089164111
2014-11-19,559.772431424517
2014-11-20,556.7394392983397
2014-11-21,567.5518319765389
2014-11-22,547.2753830712616
2014-11-23,612.924071270525
2014-11-24,594.0816949666114
2014-11-25,580.036361947663
2014-11-26,550.5083244233998
2014-11-27,576.3474764412744
2014-11-28,564.9865210913493
2014-11-29,543.0156767554171
2014-11-30,680.0844929599004
2014-12-01,553.0224025076055
2014-12-02,590.3595690964509
2014-12-03,553.3858155171723
2014-12-04,562.0519990238744
2014-12-05,555.9398129812979
2014-12-06,550.8329681152286
2014-12-07,590.8973954433626
2014-12-08,632.4191479514249
2014-12-09,564.9641432054973
2014-12-10,560.801121646884
2014-12-11,576.5810130349383
2014-12-12,577.782919418921
2014-12-13,544.6425918878842
2014-12-14,650.3574771338591
2014-12-15,612.900771763411
2014-12-16,613.8258133459987
2014-12-17,600.3616675470321
2014-12-18,578.3912002268743
2014-12-19,572.1245427388503
2014-12-20,592.2160849702536
2014-12-21,589.2170003672604
2014-12-22,598.8552392991475
2014-12-23,590.6142617297854
2014-12-24,540.8468310928147
2014-12-25,547.3112724167377
2014-12-26,548.2504002729733
2014-12-27,575.6071158903321
2014-12-28,624.8376147394833
2014-12-29,558.3157333397245
2014-12-30,548.8078754600288
2014-12-31,529.4999935409696
2015-01-01,521.0516648692375
2015-01-02,551.5920894976476
2015-01-03,581.3267661473727
2015-01-04,566.3370597708129
2015-01-05,588.9732384788409
2015-01-06,565.0721353662566
2015-01-07,533.6227923840027
2015-01-08,536.0870048164878
2015-01-09,556.1311366414081
2015-01-10,558.3035928828883
2015-01-11,569.9229945934019
2015-01-12,557.185057947438
2015-01-13,587.8552815490332
2015-01-14,581.8880828520976
2015-01-15,530.0777639338814
2015-01-16,523.2028290623599
2015-01-17,596.2174499165734
2015-01-18,589.9172216478729
2015-01-19,588.7989338477937
2015-01-20,536.9330603992922
2015-01-21,544.1120679874995
2015-01-22,571.178370936413
2015-01-23,526.0406038408449
2015-01-24,561.3461349737304
2015-01-25,660.6946440536977
2015-01-26,576.8514526580449
2015-01-27,576.560250721882
2015-01-28,526.3580228083348
2015-01-29,509.37120786980495
2015-01-30,531.3821475633936
2015-01-31,605.3940355918063
2015-02-01,589.3890675241158
2015-02-02,570.1664205054254
2015-02-03,558.9285239615219
2015-02-04,544.4918955227167
2015-02-05,547.3519585985421
2015-02-06,538.6647570153435
2015-02-07,528.51553693742
2015-02-08,649.1071251466516
2015-02-09,562.7544531205253
2015-02-10,555.8209176984705
2015-02-11,566.1246393537218
2015-02-12,573.4132476237321
2015-02-13,643.7563434805561
2015-02-14,673.7848602350845
2015-02-15,769.6658613531615
2015-02-16,622.5133515559298
2015-02-17,644.6807783431079
2015-02-18,570.2199131660344
2015-02-19,554.5116655385398
2015-02-20,612.1708268330729
2015-02-21,649.0377218850698
2015-02-22,633.196039650585
2015-02-23,566.0130424075256
2015-02-24,534.4711153388821
2015-02-25,536.637787729852
2015-02-26,541.5079599670692
2015-02-27,562.5086130437359
2015-02-28,700.2797215280254
2015-03-01,622.7024839960326
2015-03-02,615.0097010587308
2015-03-03,578.373685585821
2015-03-04,570.6708177287901
2015-03-05,622.4586559857587
2015-03-06,617.4180080750834
2015-03-07,592.7386481613023
2015-03-08,627.0621179750248
2015-03-09,608.729722559127
2015-03-10,576.6909921262829
2015-03-11,622.3831588349132
2015-03-12,623.0011638086406
2015-03-13,567.4620038318966
2015-03-14,576.7364569717685
2015-03-15,589.5930604940311
2015-03-16,568.5574996673577
2015-03-17,528.9253824288626
2015-03-18,579.9137811599587
2015-03-19,589.0723256535935
2015-03-20,535.8703396051463
2015-03-21,561.7765737429442
2015-03-22,611.9940608924119
2015-03-23,569.02714607759
2015-03-24,544.9552552003181
2015-03-25,521.1180588441187
2015-03-26,538.2168490131546
2015-03-27,517.3829793649675
2015-03-28,578.9843546135007
2015-03-29,596.0739758716693
2015-03-30,554.6063372667012
2015-03-31,521.6770508465738
2015-04-01,519.057581927721
2015-04-02,543.7634246453107
2015-04-03,572.2332561743159
2015-04-04,580.1407792439571
2015-04-05,588.5889837197315
2015-04-06,549.7842976667997
2015-04-07,550.7640046360177
2015-04-08,521.778494099376
2015-04-09,500.79078202709655
2015-04-10,505.5468509031605
2015-04-11,552.1802995102033
2015-04-12,546.1841285532016
2015-04-13,559.5997989723325
2015-04-14,536.0609441670451
2015-04-15,508.26697396055965
2015-04-16,508.664802213113
2015-04-17,518.288628290594
2015-04-18,549.8239261480516
2015-04-19,585.0305374503481
2015-04-20,517.4360235040175
2015-04-21,518.2379868802334
2015-04-22,534.1756824398001
2015-04-23,541.7474644476412
2015-04-24,562.3003971464292
2015-04-25,543.9752805565433
2015-04-26,586.2798202131205
2015-04-27,525.4457833443204
2015-04-28,521.7528027351516
2015-04-29,536.0851697083405
2015-04-30,520.0440606243026
2015-05-01,503.2578445158698
2015-05-02,573.9486130680743
2015-05-03,576.2129855086165
2015-05-04,538.7228173076926
2015-05-05,514.9127769878971
2015-05-06,523.3634915378625
2015-05-07,533.93794375703
2015-05-08,549.2571441660176
2015-05-09,519.242239959458
2015-05-10,609.19966670022
2015-05-11,558.0612171601987
2015-05-12,548.5534009682023
2015-05-13,528.5313619577798
2015-05-14,514.2168353283984
2015-05-15,517.1000000000003
2015-05-16,566.1253997309395
2015-05-17,611.6481723686927
2015-05-18,548.041642151393
2015-05-19,545.2906116669465
2015-05-20,529.4198787515903
2015-05-21,527.0542410123902
2015-05-22,553.3569621484867
2015-05-23,562.7427995224797
2015-05-24,619.1195291565651
2015-05-25,565.7848349452333
2015-05-26,556.7246272512547
2015-05-27,558.9825051577866
2015-05-28,538.5916020904664
2015-05-29,524.090687776094
2015-05-30,510.7752834484867
2015-05-31,568.7640812277291
2015-06-01,544.6348759868214
2015-06-02,548.4402411724785
2015-06-03,525.011959247649
2015-06-04,515.3469487773139
2015-06-05,528.2125298318524
2015-06-06,551.9013549667728
2015-06-07,634.4192425891155
2015-06-08,540.1690162979676
2015-06-09,520.8056199542908
2015-06-10,631.3143534000105
2015-06-11,513.8257809391164
2015-06-12,535.9469061404544
2015-06-13,563.4317054505259
2015-06-14,584.5019507744864
2015-06-15,570.7619967694316
2015-06-16,556.9790276532198
2015-06-17,606.6796397289702
2015-06-18,604.7941310664456
2015-06-19,605.536008049704
2015-06-20,578.1137513233737
2015-06-21,589.8506424979826
2015-06-22,755.2955046294358
2015-06-23,581.5195444409047
2015-06-24,531.7323530191962
2015-06-25,489.1939300965299
2015-06-26,551.2781451834545
2015-06-27,590.6090524885855
2015-06-28,586.8606788037728
2015-06-29,549.076574327589
2015-06-30,556.6271805169728
2015-07-01,594.2772149439327
2015-07-02,516.5935365416136
2015-07-03,533.9179457134271
2015-07-04,563.926564800826
2015-07-05,545.5429686142297
2015-07-06,527.8870684207504
2015-07-07,540.1752897817527
2015-07-08,588.2016733829998
2015-07-09,518.0839597620878
2015-07-10,514.1020930473525
2015-07-11,593.2717669172937
2015-07-12,502.50341902867945
2015-07-13,665.2749491217629
2015-07-14,840.7663638291281
2015-07-15,877.3530674050361
2015-07-16,819.1831064718891
2015-07-17,850.6691615485943
2015-07-18,746.2538352653123
2015-07-19,804.505852573064
2015-07-20,546.6768908971881
2015-07-21,508.2344208992037
2015-07-22,543.2233751590367
2015-07-23,512.497336252509
2015-07-24,578.4280372641425
2015-07-25,543.1657582749841
2015-07-26,673.1393463826856
2015-07-27,687.9638536441432
2015-07-28,660.0451035065483
2015-07-29,891.7702583798883
2015-07-30,843.1532728582181
2015-07-31,773.9374046629559
2015-08-01,766.9662464995491
2015-08-02,623.9670173745175
2015-08-03,595.9224825606624
2015-08-04,818.2725901001158
2015-08-05,796.3456914726598
2015-08-06,832.606223764814
2015-08-07,612.8898738156184
2015-08-08,555.6248719363225
2015-08-09,577.9373715952013
2015-08-10,643.6437808645942
2015-08-11,579.3384927793899
2015-08-12,537.6958133301667
2015-08-13,555.3977975780165
2015-08-14,553.0234506314322
2015-08-15,564.7668836366698
2015-08-16,583.622248541867
2015-08-17,543.3940581839045
2015-08-18,564.1092422244105
2015-08-19,537.9829714276201
2015-08-20,516.8189968705067
2015-08-21,530.6506960067496
2015-08-22,565.4585813656365
2015-08-23,579.3466449449375
2015-08-24,574.3059153851061
2015-08-25,537.8681019569902
2015-08-26,504.1138524403348
2015-08-27,500.3001940389243
2015-08-28,531.652307181127
2015-08-29,522.4197080631509
2015-08-30,567.4623292894983
2015-08-31,560.3489470375607
2015-09-01,533.4806073153901
2015-09-02,805.6306491810269
2015-09-03,561.1806157815392
2015-09-04,533.2145845556057
2015-09-05,530.560667536106
2015-09-06,557.1203748130166
2015-09-07,578.472833494066
2015-09-08,750.8370221488449
2015-09-09,858.0986422262113
2015-09-10,955.9972949396163
2015-09-11,612.6814702058866
2015-09-12,648.878198054305
2015-09-13,644.4451413234008
2015-09-14,676.9732057703268
2015-09-15,684.8611954674566
2015-09-16,573.6792113302527
2015-09-17,391.6500757870865
2015-09-18,506.6716304240142
2015-09-19,510.6401859800958
2015-09-20,561.864151047106
2015-09-21,603.7673281236939
2015-09-22,558.0862089133232
2015-09-23,552.7574048706242
2015-09-24,544.5428302503851
2015-09-25,548.6330227985584
2015-09-26,556.4029077511202
2015-09-27,605.5676465990493
2015-09-28,531.0880349281949
2015-09-29,574.7772351134621
2015-09-30,543.9384474572391
2015-10-01,507.0894756824765
2015-10-02,521.3599602135303
2015-10-03,476.192904396698
2015-10-04,550.6677999826136
2015-10-05,515.7026794532763
2015-10-06,533.1409383433669
2015-10-07,676.5936219252806
2015-10-08,656.5107518454126
2015-10-09,653.9078277101285
2015-10-10,796.8807842210937
2015-10-11,755.6137446197994
2015-10-12,607.4880366044196
2015-10-13,563.8474250804431
2015-10-14,563.1475860126076
2015-10-15,581.8381119906182
2015-10-16,580.7622377622372
2015-10-17,600.0894703151324
2015-10-18,645.1295256712277
2015-10-19,585.0139752307788
2015-10-20,602.8510205057777
2015-10-21,541.8821763127587
2015-10-22,548.8694658145755
2015-10-23,577.0182410014779
2015-10-24,543.5785210664537
2015-10-25,621.427689218788
2015-10-26,672.5513144329896
2015-10-27,522.5653961233255
2015-10-28,514.3541876073041
2015-10-29,554.6216363884716
2015-10-30,530.8580221362371
2015-10-31,510.97931788931805
2015-11-01,543.6804010807409
2015-11-02,556.2750888976689
2015-11-03,568.4925467638246
2015-11-04,595.1424793582701
